varCode,varLabel,svyCode,fName
pp_s5q05_a,How much of the [Seed] was purchased or purchased on credit? (Kilo),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q05_b,How much of the [Seed] was purchased or purchased on credit? (Grams),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q06,What was the main mode of transportation used to bring back all of the [Seed]?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q07,How much did you pay for transportation to acquire all of the [Seed]?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q08,What was the value of all the [Seed] that you purchased on credit? (BIRR),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q09,How did you finance this [Seed] purchase?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q10,How much did you pay up-front for this [Seed] purchase? (BIRR),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q11,How much did you repay/will you repay? (BIRR),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q12_a,What was the source of credit for the [Seed] purchase? (Network Roster #1),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q12_b,What was the source of credit for the [Seed] purchase? (Network Roster #2),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q13,Did you receive any of the [Seed] for free?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q14_a,How much of the [Seed] did you receive in total for free? (Kilo),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q14_b,How much of the [Seed] did you receive in total for free? (Gram),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q15_a,From whom did you receive the [Seed] for free? (Network Roster #1),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q15_b,From whom did you receive the [Seed] for free? (Network Roster #2),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q16,How much did you pay for transportation to acquire all of the free [Seed]?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q17,Was any of the [Seed] that you used left over from a previous season?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q18_a,How much of the [Seed] used was left over from the previous season? (Kilo),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q18_b,How much of the [Seed] used was left over from the previous season? (Gram),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q19_a,What was the total amount of [Seed] used? (Kilo),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
pp_s5q19_b,What was the total amount of [Seed] used? (Gram),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect5_pp_w1.dta
holder_id,Unique Holder Indentifier,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
household_id,Unique Household Indentifier,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
rural,EA rural urban indicator,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pw,household sample weight,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq01,Region Code,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq02,Zone Code,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq03,Woreda Code,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq04,Kebele/FA Code,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq05,EA,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
saq06,Household ID,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_saq07,Holder ID,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q01,Do you exercise crop rotation on your land holding?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q02,Did you use chemical fertilizers on any one of your crop fields?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q03,What is the reason for not using chemical fertilizers?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q04,Do you participate in the extension program?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q05,What is the reason for not participating in the Extension Program?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q06,Do you get credit services?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q07,Why did you not get credit services?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q08,Do you get advisory services?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q09,Why do you not get advisory services?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q10_a,Who are your major suppliers of fertilizer? (Supplier 1),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q10_b,Who are your major suppliers of fertilizer? (Supplier 2),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q11,How many oxen do you have in this Meher season?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q12,If you have one or no ox how do you plough?,ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q13,Total Chemical Fertilizers purchased for main season in 2004 E.c. (KILO),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q14,Total DAP fertilizer purchased for main season in 2004 E.c. (KILO),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q15,Total Urea fertilizer purchased for main season in 2004 E.c. (KILO),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
pp_s7q16,A mixture of fertilizers purchased for main deason in 2004 E.c. (KILO),ETH-ERSS-11,ETH-ERSS-11/raw/PP/PP/sect7_pp_w1.dta
household_id,Unique HH Identifier,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
ea_id,Unique EA Identfier,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
qa_type,qa_type,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
dist_road,HH Distance in (KMs) to Nearest Major Road,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
dist_popcenter,"HH Distance in (KMs) to Nearest Population Center with +20,000",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
dist_market,HH Distance in (KMs) to Nearest Market,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
dist_borderpost,HH Distance in (KMs) to Nearest Border Crossing,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
dist_admctr,HH Distance in (KMs) to Capital of Zone of Residence,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
af_bio_1,Annual Mean Temperature (掳C * 10),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
af_bio_8,Mean Temperature of Wettest Quarter (掳C * 10),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
af_bio_12,Annual Precipitation (mm),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
af_bio_13,Precipitation of Wettest Month (mm),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
af_bio_16,Precipitation of Wettest Quarter,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
fsrad3_agpct,Percent agriculture within approx 1 km buffer,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
fsrad3_lcmaj,Majority landcover class within approx 1 km buffer,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
ssa_aez09,Agro-ecological Zones ,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
srtm,Elevation (m),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
twi,Potential Wetness Index,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
srtm_5_15,Terrain Roughness,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq1,Nutrient availability,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq2,Nutrient retention capacity,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq3,Rooting conditions,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq4,Oxygen availability to roots,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq5,Excess salts,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq6,Toxicity,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sq7,Workability (constraining field management),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
anntot_avg,Avg 12-month total rainfall(mm) for Jan-Dec,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
wetQ_avg,Avg total rainfall in wettest quarter(mm) within 12-month periods from Jan-Dec,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
wetQ_avgstart,"Avg start of wettest quarter in dekads 1-36, where first week of January = 1",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_tot,"12-month total rainfall (mm) in Jan-Dec, starting January 2011",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_wetQ,Total rainfall in wettest quarter (mm) within 12-month period starting January 2,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_wetQstart,"Start of wettest quarter in dekads 1-36, where first week of January 2011 = 1",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
zone_id,zone_id,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
eviarea_avg,Avg total change in greenness(integral of daily EVI values)w/in primary growing ,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
evimax_avg,Avg EVI value at peak of greenness w/in growing season,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
grn_avg,"Avg onset of greenness increase in day of year 1-356,where 1/1 = 1,avg by zone",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
sen_avg,"Avg onset of greenness decrease in day of year 1-356,where 1/1 = 1,avg by zone",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_eviarea,"Total change in greenness(integral of daily EVI values)w/in 2011 growing season,",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_evimax,"EVI value at peak of greenness within growing season,starting 1/1/11",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_grn,"Onset of greenness increase in day of year 1-356,starting 1/1/11,avg by zone",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
h2011_sen,"Onset of greenness decrease in day of year 1-356,starting 1/1/11,avg by zone",ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
LAT_DD_MOD,EA Latitude (WGS84) Modified,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
LON_DD_MOD,EA Longitude (WGS84) Modified,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_HouseholdGeovariables_Y1.dta
holder_id,Unique Holder Identifier,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
household_id,Unique HH Identifier,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
ea_id,ea_id,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
parcel_id,Parcel ID,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
field_id,Field ID,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
rid,rid,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
qa_type_plot,qa_type_plot,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
dist_household,Plot Distance in (KMs) to HH,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
plot_srtmslp,Plot Slope (percent),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
plot_srtm,Plot Elevation (m),ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
plot_twi,Plot Potential Wetness Index,ETH-ERSS-11,ETH-ERSS-11/raw/Pub_ETH_PlotGeovariables_Y1.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
pw2,Household survey weight (Wave 2),ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
adulteq,Adult equivalent scale for HH,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
hh_size,Household Size,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
no_conv,HH has at least one item whose quantity could not be converted to kg/L (dropped),ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
no_cons,HH did not report any consumption,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
food_cons_ann,annual value of food consumption (selected items),ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
nonfood_cons_ann,annual expenditure on nonfood items (selected items),ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
educ_cons_ann,annual expenditure on education (including assistance),ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
total_cons_ann,Total annual consumption,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
price_index_hce,"regional spatial price index from MFED, HCE report",ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
nom_totcons_aeq,Nominal annual consumption per adult equivalent,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
cons_quint,5 quantiles of nom_totcons_aeq,ETH-ESS-13,ETH-ESS-13/raw/cons_agg_w2.dta
crop_code,Crop code,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
unit_cd,Unit code,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf_nat,CONVERSION FACTOR - NATIONAL,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf1,CONVERSION FACTOR - TIGRAY,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf2,CONVERSION FACTOR - AFAR,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf3,CONVERSION FACTOR - AMHARA,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf4,CONVERSION FACTOR - OROMIYA,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf6,CONVERSION FACTOR - BENISHANGUL GUMUZ,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf7,CONVERSION FACTOR - SNNP,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf12,CONVERSION FACTOR - GAMBELLA,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
mean_cf99,"CONVERSION FACTOR - SOMALIE, DIRE DAWA, & HARAR",ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
note,Notes & special assumptions,ETH-ESS-13,ETH-ESS-13/raw/Crop_CF_Wave2.dta
region,Region,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
zonename,Zone Name,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
zone,Zone,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
woredaname,Woreda Name,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
woreda,Woreda,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
local_unit,Local Area Measurement Unit,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
conversion,Sq Meters per Unit,ETH-ESS-13,ETH-ESS-13/raw/ET_local_area_unit_conversion.dta
item_cd,Item code,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
unit_cd,Unit code,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf_nat,CONVERSION FACTOR - NATIONAL,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf1,CONVERSION FACTOR - TIGRAY,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf2,CONVERSION FACTOR - AFAR,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf3,CONVERSION FACTOR - AMHARA,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf4,CONVERSION FACTOR - OROMIYA,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf6,CONVERSION FACTOR - BENISHANGUL GUMUZ,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf7,CONVERSION FACTOR - SNNP,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf12,CONVERSION FACTOR - GAMBELLA,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
mean_cf99,"CONVERSION FACTOR - SOMALIE, DIRE DAWA, & HARAR",ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
note,Notes & special assumptions,ETH-ESS-13,ETH-ESS-13/raw/Food_CF_Wave2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
household_id2,Unique HH Identifier,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
coord_desc,Availability of coordinates,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
dist_road,HH Distance in (KMs) to Nearest Major Road,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
dist_popcenter,"HH Distance in (KMs) to Nearest Population Center with +20,000",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
dist_market,HH Distance in (KMs) to Nearest Market,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
dist_borderpost,HH Distance in (KMs) to Nearest Border Crossing,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
dist_admctr,HH Distance in (KMs) to Capital of Zone of Residence,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
pop_density,Population Density (per KM2),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
af_bio_1,Annual Mean Temperature (掳C * 10),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
af_bio_8,Mean Temperature of Wettest Quarter (掳C * 10),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
af_bio_12,Annual Precipitation (mm),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
af_bio_13,Precipitation of Wettest Month (mm),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
af_bio_16,Precipitation of Wettest Quarter,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
fsrad3_agpct,Percent agriculture within approx 1 km buffer,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
fsrad3_lcmaj,Majority landcover class within approx 1 km buffer,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
ssa_aez09,Agro-ecological Zones,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
srtm,Elevation (m),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
twi,Potential Wetness Index,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
srtm_5_15,Terrain Roughness,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq1,Nutrient availability,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq2,Nutrient retention capacity,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq3,Rooting conditions,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq4,Oxygen availability to roots,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq5,Excess salts,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq6,Toxicity,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sq7,Workability (constraining field management),ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
anntot_avg,Avg 12-month total rainfall(mm) for Jan-Dec,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
wetQ_avg,Avg total rainfall in wettest quarter(mm) within 12-month periods from Jan-Dec,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
wetQ_avgstart,"Avg start of wettest quarter in dekads 1-36, where first week of January = 1",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_tot,"12-month total rainfall (mm) in Jan-Dec, starting January 2013",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_wetQ,Total rainfall in wettest quarter (mm) within 12-month period starting January 1,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_wetQstart,"Start of wettest quarter in dekads 1-36, where first week of January 2013 = 1",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
eviarea_avg,Avg total change in greenness(integral of daily EVI values)w/in primary growing,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
evimax_avg,Avg EVI value at peak of greenness w/in growing season,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
grn_avg,"Avg onset of greenness increase in day of year 1-356,where 1/1 = 1,avg by zone",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
sen_avg,"Avg onset of greenness decrease in day of year 1-356,where 1/1 = 1,avg by zone",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_eviarea,"Total change in greenness(integral of daily EVI values)w/in 2013 growing season,",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_evimax,"EVI value at peak of greenness within growing season,starting 1/1/13",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_grn,"Onset of greenness increase in day of year 1-356,starting 1/1/13,avg by zone",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
h2013_sen,"Onset of greenness decrease in day of year 1-356,starting 1/1/13,avg by zone",ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
lat_dd_mod,lat_dd_mod,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
lon_dd_mod,lon_dd_mod,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_HouseholdGeovars_Y2.dta
holder_id,Unique Holder Identifier,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_PlotGeovariables_Y2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_PlotGeovariables_Y2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_PlotGeovariables_Y2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_PlotGeovariables_Y2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/Pub_ETH_PlotGeovariables_Y2.dta
